fy,WorkSheetName,SubCode,subcode_label,source_file
2023-24,TAC14X RoU Assets PY,ROU0190,Valuation/gross cost at 31 March 2023,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0225,Reclassification of existing finance leased assets to right of use assets on 1 April 2022,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0226,Derecognition of right of use assets for subleases reassessed as finance leases on initial application of IFRS 16 on 1 April 2022,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0230,At start of period for new FTs,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0240,Transfers by absorption,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0250,Provided during the year - right of use asset,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0251,Provided during the year - peppercorn leased asset,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0260,Impairments charged to operating expenses,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0270,Impairments charged to the revaluation reserve,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0280,Reversal of impairments credited to operating expenses,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0290,Reversal of impairments credited to the revaluation reserve,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0300,Revaluations,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0305,Remeasurements - retranslation gains / (losses) on foreign operations,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0310,Reclassifications,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0311,Reclassifications to PPE where ownership has transferred,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0331,Disposals/derecognition - lease termination,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0332,Disposals/derecognition - peppercorn lease termination,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0333,Disposals/derecognition - new sublease (leased to intra-government body),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0334,Disposals/derecognition - new sublease (leased to external to government),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0335,Disposals/derecognition - new peppercorn sublease (intra-government),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0336,Disposals/derecognition - new peppercorn sublease (ext to government),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0340,Transfer to FT upon authorisation,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0350,Accumulated depreciation at 31 March 2023,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0360,Net book value at 31 March 2023,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0361,Leased from other NHS providers,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC14X RoU Assets PY,ROU0362,Leased from other DHSC group bodies,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0010,Carrying value at 1 April,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0020,Prior period adjustments,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0030,Carrying value at 1 April  - restated,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0034,Reclassification of existing finance leased assets classified as investment property on 1 April 2022,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0035,Recognition of right of use assets for existing operating leases on initial application of IFRS 16 on 1 April 2022,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0040,At start of period for new FTs,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0050,Transfers by absorption,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0060,Additions,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0062,Remeasurements of the lease liability,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0065,Capitalised dilapidation provisions,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0080,Fair value gains [taken to I&E],2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0090,Fair value losses (impairment) [taken to I&E],2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0100,Reclassifications to/from PPE,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0105,Reclassifications to/from RoU assets,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0110,Transfers to/from assets held for sale and assets in disposal groups,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0120,Disposals,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0130,Transfer to FT upon authorisation,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC15 Investments & groups,IGR0140,Carrying value at 31 March,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0010,NBV of non-current assets for sale and assets in disposal groups at 1 April 2022,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0020,Prior period adjustment,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0030,NBV of non-current assets for sale and assets in disposal groups at 1 April 2022 - restated,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0040,At start of period for new FTs,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0050,Transfers by absorption,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0060,Plus assets classified as available for sale in the year,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0070,Less assets sold in year,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0080,Less impairment of assets held for sale,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0090,Plus reversal of impairment of assets held for sale,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0100,"Less assets no longer classified as held for sale, for reasons other than disposal by sale",2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0110,Transfer to FT upon authorisation,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC16 AHFS,AHS0120,NBV of non-current assets for sale and assets in disposal groups at 31 March 2023,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0010,Carrying value  at 1 April 2022,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0020,Prior period adjustment,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0030,Carrying value  at 1 April 2022 - restated,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0040,At start of period for new FTs,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0050,Transfers by absorption,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0060,Additions (purchased),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0060A,Additions (donated),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0061,Additions (donated) - from DHSC,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0062,Additions (donated) - from NHS provider (purchased by DHSC),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0063,Additions (donated) - from NHS provider (purchased by provider) (unlocked on request),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0070,Inventories consumed (recognised in expenses),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0080,Write-down of inventories recognised as an expense,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0090,Reversal of any write down of inventories,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0100,Transfer (to) / from inventory work in progress,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0110,Other,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0115,Movement in charitable fund inventories,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0120,Transfer to FT upon authorisation,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0130,Carrying value at 31 March 2023,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0140,Held at lower of cost and NRV,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC17 Inventories,INV0150,Held at fair value less costs to sell,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0001,Contract receivables (IFRS 15): invoiced,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0002,Contract receivables (IFRS 15): not yet invoiced / non-invoiced,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0005,Contract assets (IFRS 15),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0020,Capital receivables (including accrued capital related income),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0039,Allowance for impaired contract receivables / assets,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0040,Allowance for impaired other receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0050,Deposits and advances,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0060,Prepayments (revenue) [non-PFI],2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0070,Prepayments (capital) [non-PFI],2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0080,PFI prepayments - capital contributions,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0090,PFI lifecycle prepayments (revenue),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0100,PFI lifecycle prepayments (capital),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0110,Interest receivable (excludes finance lease interest),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0119,Finance lease receivables - invoiced / due but not yet paid,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0120,Finance lease receivables - not yet invoiced / not relating to current year,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0125,Operating lease receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0130,PDC dividend receivable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0140,VAT receivable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0150,Corporation and other taxes receivable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0155,Clinician pension tax provision reimbursement funding from NHSE,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0160,Other receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0165,NHS charitable funds: receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0170,Total current receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0171,Contract receivables (IFRS 15): invoiced,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0172,Contract receivables (IFRS 15): not yet invoiced / non-invoiced,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0175,Contract assets (IFRS 15),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0190,Capital receivables (including accrued capital related income),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0209,Allowance for impaired contract receivables / assets,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0210,Allowance for impaired other receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0220,Deposits and advances,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0230,Prepayments (revenue) [non-PFI],2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0240,Prepayments (capital) [non-PFI],2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0250,PFI prepayments - capital contributions,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0260,PFI lifecycle prepayments (revenue),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0270,PFI lifecycle prepayments (capital),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0280,Interest receivable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0290,Finance lease receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0295,Operating lease receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0300,VAT receivable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0310,Corporation and other taxes receivable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0315,Clinician pension tax provision reimbursement funding from NHSE,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0320,Other receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0325,NHS charitable funds: receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0330,Total non-current receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0335,Total receivables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0340,Current,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0350,Non-current,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0590,Other assets,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0600,Short term PFI receivable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0610,Total other current assets,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0620,Net defined benefit pension scheme asset,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0630,Other assets,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC18 Receivables,REC0640,Total other non-current assets,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0010,At 1 April,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0020,Prior period adjustments,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0030,At 1 April (restated),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0040,At start of period for new FTs,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0050,Transfers by absorption,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0060,Net change in year,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0070,Transfers to FT upon authorisation,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0080,At 31 March,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0090,Cash at commercial banks and in hand,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0100,Cash with the Government Banking Service,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0110,Deposits with the National Loan Fund,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0120,Other current investments,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0130,Total cash and cash equivalents as in SoFP,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0140,Bank overdrafts (GBS and commercial banks),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0150,Drawdown in committed facility (non-DHSC),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC19 CCE,CCE0160,Total cash and cash equivalents as in SoCF,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0010,Trade payables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0020,Capital payables (including capital accruals),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0030,Accruals (revenue costs only),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0035,Annual leave accrual,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0040,Receipts in advance (including payments on account),2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0041,PFI lifecycle replacement received in advance,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0050,Social security costs,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0060,VAT payables,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
2023-24,TAC20 Payables,PAY0070,Other taxes payable,2023-24-NHS-Provider-TAC-illustrative-file.xlsx
